video_id,class,frame,Face_LM_0_x,Face_LM_0_y,Face_LM_0_z,Face_LM_1_x,Face_LM_1_y,Face_LM_1_z,Face_LM_2_x,Face_LM_2_y,Face_LM_2_z,Face_LM_3_x,Face_LM_3_y,Face_LM_3_z,Face_LM_4_x,Face_LM_4_y,Face_LM_4_z,Face_LM_5_x,Face_LM_5_y,Face_LM_5_z,Face_LM_6_x,Face_LM_6_y,Face_LM_6_z,Face_LM_7_x,Face_LM_7_y,Face_LM_7_z,Face_LM_8_x,Face_LM_8_y,Face_LM_8_z,Face_LM_9_x,Face_LM_9_y,Face_LM_9_z,Face_LM_10_x,Face_LM_10_y,Face_LM_10_z,Shoulder_LM_11_x,Shoulder_LM_11_y,Shoulder_LM_11_z,Shoulder_LM_12_x,Shoulder_LM_12_y,Shoulder_LM_12_z,LH_LM_0_x,LH_LM_0_y,LH_LM_0_z,LH_LM_1_x,LH_LM_1_y,LH_LM_1_z,LH_LM_2_x,LH_LM_2_y,LH_LM_2_z,LH_LM_3_x,LH_LM_3_y,LH_LM_3_z,LH_LM_4_x,LH_LM_4_y,LH_LM_4_z,LH_LM_5_x,LH_LM_5_y,LH_LM_5_z,LH_LM_6_x,LH_LM_6_y,LH_LM_6_z,LH_LM_7_x,LH_LM_7_y,LH_LM_7_z,LH_LM_8_x,LH_LM_8_y,LH_LM_8_z,LH_LM_9_x,LH_LM_9_y,LH_LM_9_z,LH_LM_10_x,LH_LM_10_y,LH_LM_10_z,LH_LM_11_x,LH_LM_11_y,LH_LM_11_z,LH_LM_12_x,LH_LM_12_y,LH_LM_12_z,LH_LM_13_x,LH_LM_13_y,LH_LM_13_z,LH_LM_14_x,LH_LM_14_y,LH_LM_14_z,LH_LM_15_x,LH_LM_15_y,LH_LM_15_z,LH_LM_16_x,LH_LM_16_y,LH_LM_16_z,LH_LM_17_x,LH_LM_17_y,LH_LM_17_z,LH_LM_18_x,LH_LM_18_y,LH_LM_18_z,LH_LM_19_x,LH_LM_19_y,LH_LM_19_z,LH_LM_20_x,LH_LM_20_y,LH_LM_20_z,RH_LM_0_x,RH_LM_0_y,RH_LM_0_z,RH_LM_1_x,RH_LM_1_y,RH_LM_1_z,RH_LM_2_x,RH_LM_2_y,RH_LM_2_z,RH_LM_3_x,RH_LM_3_y,RH_LM_3_z,RH_LM_4_x,RH_LM_4_y,RH_LM_4_z,RH_LM_5_x,RH_LM_5_y,RH_LM_5_z,RH_LM_6_x,RH_LM_6_y,RH_LM_6_z,RH_LM_7_x,RH_LM_7_y,RH_LM_7_z,RH_LM_8_x,RH_LM_8_y,RH_LM_8_z,RH_LM_9_x,RH_LM_9_y,RH_LM_9_z,RH_LM_10_x,RH_LM_10_y,RH_LM_10_z,RH_LM_11_x,RH_LM_11_y,RH_LM_11_z,RH_LM_12_x,RH_LM_12_y,RH_LM_12_z,RH_LM_13_x,RH_LM_13_y,RH_LM_13_z,RH_LM_14_x,RH_LM_14_y,RH_LM_14_z,RH_LM_15_x,RH_LM_15_y,RH_LM_15_z,RH_LM_16_x,RH_LM_16_y,RH_LM_16_z,RH_LM_17_x,RH_LM_17_y,RH_LM_17_z,RH_LM_18_x,RH_LM_18_y,RH_LM_18_z,RH_LM_19_x,RH_LM_19_y,RH_LM_19_z,RH_LM_20_x,RH_LM_20_y,RH_LM_20_z
fnhiGz4qE_I_happy,happy,869,0.47642192244529724,0.3974548876285553,-0.5310876369476318,0.499542772769928,0.3444386422634125,-0.4963749349117279,0.5122633576393127,0.34780555963516235,-0.49686819314956665,0.5217447280883789,0.35277634859085083,-0.4968665540218353,0.46110183000564575,0.3393208086490631,-0.4979535937309265,0.45132437348365784,0.3388364017009735,-0.4983983039855957,0.44162827730178833,0.34012171626091003,-0.4989108443260193,0.5336062908172607,0.3859061300754547,-0.3052693009376526,0.4265558123588562,0.3726658821105957,-0.3120887577533722,0.49908098578453064,0.45434948801994324,-0.45534998178482056,0.45211392641067505,0.4533633887767792,-0.45984071493148804,0.617168128490448,0.7110015153884888,-0.2071457803249359,0.31634610891342163,0.6994689702987671,-0.24448208510875702,0.4252125024795532,0.9881000518798828,2.0933907762810122e-07,0.43120619654655457,0.9328444004058838,-0.014231751672923565,0.448057621717453,0.8899688720703125,-0.02472377009689808,0.46219247579574585,0.8533691763877869,-0.03257901966571808,0.4693682789802551,0.8186695575714111,-0.04093284159898758,0.47449442744255066,0.9258840680122375,-0.029408048838377,0.5091385841369629,0.9112997055053711,-0.04219871386885643,0.5333399772644043,0.9010853171348572,-0.05014212802052498,0.5537244081497192,0.8937013149261475,-0.05506163090467453,0.48476624488830566,0.9670472145080566,-0.028765428811311722,0.5250041484832764,0.9530034065246582,-0.040806375443935394,0.5537636280059814,0.9391167163848877,-0.049207281321287155,0.5780134201049805,0.9272979497909546,-0.05531059578061104,0.48988887667655945,0.9967127442359924,-0.028099093586206436,0.5297080874443054,0.9872210621833801,-0.039299000054597855,0.5580511689186096,0.9745460748672485,-0.04750477522611618,0.5807055234909058,0.9623815417289734,-0.052588608115911484,0.4915482997894287,1.013266921043396,-0.027783051133155823,0.5233484506607056,1.0053380727767944,-0.03699524328112602,0.5454518795013428,0.9967489242553711,-0.041615232825279236,0.5632172226905823,0.9876720905303955,-0.04434167966246605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,870,0.4903406500816345,0.422988623380661,-0.4884313642978668,0.5116354823112488,0.3771194815635681,-0.4529415965080261,0.5237086415290833,0.3791831433773041,-0.45343056321144104,0.5346928834915161,0.38183966279029846,-0.45340269804000854,0.47477754950523376,0.3732765316963196,-0.4549594521522522,0.4636269509792328,0.37223944067955017,-0.45547929406166077,0.4530104696750641,0.37196189165115356,-0.4559829831123352,0.5489009618759155,0.40469369292259216,-0.2584483325481415,0.4383024275302887,0.3934483528137207,-0.26533740758895874,0.5118073225021362,0.4828724265098572,-0.41048091650009155,0.465229332447052,0.47752541303634644,-0.4155869483947754,0.6314043402671814,0.7261487245559692,-0.15893790125846863,0.33327028155326843,0.7074368000030518,-0.2009851634502411,0.4242061376571655,0.9621807932853699,3.3336760907332064e-07,0.4312363862991333,0.9061568975448608,-0.014157765544950962,0.45144203305244446,0.8670518398284912,-0.025109611451625824,0.4662018418312073,0.8315761685371399,-0.03322841227054596,0.4727804362773895,0.7970119714736938,-0.04224385693669319,0.487794429063797,0.9077417254447937,-0.028281524777412415,0.5271715521812439,0.8993489742279053,-0.04069267958402634,0.5540337562561035,0.8961694240570068,-0.04940476268529892,0.5755997896194458,0.8942022323608398,-0.054334014654159546,0.49229276180267334,0.9461143016815186,-0.026796068996191025,0.5340507626533508,0.9399226903915405,-0.03791522979736328,0.5647948980331421,0.9311068058013916,-0.04600251466035843,0.5901705026626587,0.9228244423866272,-0.051509421318769455,0.49173763394355774,0.9763004183769226,-0.025321003049612045,0.5330537557601929,0.9754459857940674,-0.03531091660261154,0.5634576082229614,0.9692789316177368,-0.0434284508228302,0.5878950953483582,0.962975263595581,-0.04842620715498924,0.4882259666919708,0.9955946803092957,-0.02411728724837303,0.5211279988288879,0.9969808459281921,-0.03231894597411156,0.5452256798744202,0.9941117763519287,-0.03641821816563606,0.5657232999801636,0.9896036982536316,-0.03866330161690712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,871,0.48649564385414124,0.42522209882736206,-0.5743556022644043,0.5087658166885376,0.3705371916294098,-0.5398082733154297,0.5217129588127136,0.3728933036327362,-0.5403575301170349,0.5341914892196655,0.37719103693962097,-0.5403355956077576,0.4704095423221588,0.36889877915382385,-0.5379316210746765,0.45983314514160156,0.36910638213157654,-0.5386086702346802,0.45028263330459595,0.3690814673900604,-0.5391628742218018,0.5498804450035095,0.40553462505340576,-0.3154468536376953,0.4369737505912781,0.3911761939525604,-0.30712229013442993,0.5113540887832642,0.4806808829307556,-0.48286110162734985,0.4648793339729309,0.47753265500068665,-0.4842194616794586,0.6320160031318665,0.7301884293556213,-0.19468024373054504,0.3358789086341858,0.7077212929725647,-0.18650910258293152,0.4216933846473694,0.9467582702636719,2.728558285980398e-07,0.43186166882514954,0.8928601741790771,-0.00897262617945671,0.4517461955547333,0.8538260459899902,-0.01818903349339962,0.46639731526374817,0.8223540782928467,-0.026210647076368332,0.4730429947376251,0.7920819520950317,-0.03496623411774635,0.49450162053108215,0.8895201086997986,-0.019345765933394432,0.5315669775009155,0.8866984248161316,-0.03097575530409813,0.5583511590957642,0.886249840259552,-0.04019954800605774,0.5792267322540283,0.8867118954658508,-0.045806851238012314,0.498801589012146,0.9254579544067383,-0.02130831778049469,0.5393762588500977,0.9238973259925842,-0.02958611398935318,0.5687099695205688,0.9223768711090088,-0.03636122867465019,0.5923635363578796,0.9219606518745422,-0.04129732772707939,0.49737343192100525,0.9565703868865967,-0.023463113233447075,0.5363997220993042,0.9549398422241211,-0.030290978029370308,0.5635285973548889,0.9516818523406982,-0.03518971428275108,0.5847196578979492,0.9497975707054138,-0.0385780856013298,0.4914829730987549,0.9818171858787537,-0.026114609092473984,0.5209919214248657,0.98369300365448,-0.031250789761543274,0.5410336256027222,0.9828988909721375,-0.0322355255484581,0.5571252703666687,0.9822425246238708,-0.032381847500801086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,872,0.48355263471603394,0.4251693785190582,-0.424448162317276,0.5054487586021423,0.3734161853790283,-0.39771443605422974,0.5212225914001465,0.37526971101760864,-0.39820075035095215,0.5325567722320557,0.37813809514045715,-0.398183673620224,0.4703773558139801,0.369809627532959,-0.3960060775279999,0.4584957957267761,0.3689926862716675,-0.3966882526874542,0.45043349266052246,0.3674922585487366,-0.3971976637840271,0.5509991645812988,0.40232861042022705,-0.22842928767204285,0.43810659646987915,0.386888712644577,-0.21962614357471466,0.5097542405128479,0.47861307859420776,-0.35267773270606995,0.463601291179657,0.47243309020996094,-0.3536711633205414,0.6349450349807739,0.7304856181144714,-0.1473679542541504,0.3357357382774353,0.7021584510803223,-0.14301176369190216,0.40857088565826416,0.9275860786437988,1.4714336771248782e-07,0.4175446629524231,0.8702201843261719,-0.006556001026183367,0.437866747379303,0.8349752426147461,-0.012151207774877548,0.4531763195991516,0.8269487619400024,-0.017860447987914085,0.4629422426223755,0.8284198641777039,-0.023608310148119926,0.481913685798645,0.8613476157188416,-0.007342676166445017,0.517755389213562,0.8579011559486389,-0.015667736530303955,0.541854977607727,0.8529406785964966,-0.02306782640516758,0.5600754022598267,0.8469052314758301,-0.028219295665621758,0.48881685733795166,0.8937081694602966,-0.010382906533777714,0.5245820879936218,0.8884730339050293,-0.01643148437142372,0.5492221713066101,0.8801074028015137,-0.021710606291890144,0.5694553852081299,0.8708999752998352,-0.025724489241838455,0.4900749921798706,0.9257309436798096,-0.014579162001609802,0.5233585238456726,0.9227080345153809,-0.019855687394738197,0.5453857183456421,0.9155617952346802,-0.02255493961274624,0.5627900958061218,0.9082963466644287,-0.0241943821310997,0.48711806535720825,0.9563555717468262,-0.019791221246123314,0.5154929757118225,0.9550945162773132,-0.024064555764198303,0.5332833528518677,0.9500775337219238,-0.024245887994766235,0.5475911498069763,0.94481360912323,-0.023713091388344765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,873,0.4852053225040436,0.42121976613998413,-0.3707050085067749,0.5094112753868103,0.37258028984069824,-0.3875057101249695,0.5217171907424927,0.373929888010025,-0.38727062940597534,0.5361113548278809,0.37614190578460693,-0.3874639868736267,0.4724222719669342,0.36940357089042664,-0.3692438006401062,0.46096572279930115,0.36872801184654236,-0.36849841475486755,0.45324191451072693,0.3655599355697632,-0.3681725859642029,0.5519939661026001,0.3997092843055725,-0.12570956349372864,0.4395601749420166,0.38470807671546936,-0.13275596499443054,0.5125349164009094,0.4781203269958496,-0.2991040050983429,0.4638481140136719,0.46719449758529663,-0.31693553924560547,0.6375950574874878,0.7370707988739014,-0.020194798707962036,0.33695486187934875,0.7040337920188904,-0.08794180303812027,0.40857169032096863,0.916854739189148,1.039075669950762e-07,0.41218382120132446,0.848341166973114,0.002532737562432885,0.431515634059906,0.8072848916053772,0.0031315647065639496,0.4468206465244293,0.8022051453590393,0.002717228140681982,0.45723623037338257,0.8068222403526306,0.0025089620612561703,0.4825996458530426,0.8183770775794983,0.004502180963754654,0.512677788734436,0.8097240924835205,0.004648064728826284,0.531247615814209,0.8033726215362549,0.0036607240326702595,0.542925238609314,0.8000062108039856,0.003281093668192625,0.4919062554836273,0.8584343194961548,0.0013399648014456034,0.5205186009407043,0.8449340462684631,0.005894812755286694,0.5367619395256042,0.8326630592346191,0.007378953509032726,0.5470179915428162,0.8259654641151428,0.007850496098399162,0.4938942790031433,0.8977954387664795,-0.002084452426061034,0.518667459487915,0.8843260407447815,0.002481183037161827,0.5333394408226013,0.8692105412483215,0.005312047433108091,0.541863739490509,0.859686017036438,0.006616875529289246,0.4897286593914032,0.9327611923217773,-0.005817567929625511,0.5086573362350464,0.9231135845184326,-0.0016220653196796775,0.5198256969451904,0.9095017313957214,0.0028266762383282185,0.5250259041786194,0.8978801369667053,0.006602185778319836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,874,0.48827439546585083,0.4192095100879669,-0.21278801560401917,0.512747585773468,0.37366172671318054,-0.18478669226169586,0.5255123376846313,0.3756462633609772,-0.18515504896640778,0.5398522615432739,0.37802526354789734,-0.18513116240501404,0.4750302731990814,0.36846649646759033,-0.1811928004026413,0.46301549673080444,0.3671128451824188,-0.18180210888385773,0.4551764130592346,0.36437252163887024,-0.18229177594184875,0.5545109510421753,0.40009501576423645,0.0007506725378334522,0.44078144431114197,0.38460639119148254,0.008791887201368809,0.5161907076835632,0.478166401386261,-0.13853876292705536,0.46590423583984375,0.4647386372089386,-0.14201053977012634,0.6350816488265991,0.740787148475647,0.08881556242704391,0.3363819122314453,0.6984884738922119,0.028149938210844994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,875,0.48999395966529846,0.4238443970680237,-0.20190899074077606,0.5153433084487915,0.3758658170700073,-0.17554190754890442,0.5276888608932495,0.37890923023223877,-0.17600753903388977,0.5424255132675171,0.38209792971611023,-0.17597666382789612,0.47621408104896545,0.3682478964328766,-0.17314955592155457,0.4641433358192444,0.36684587597846985,-0.17388299107551575,0.45577389001846313,0.3639848530292511,-0.17439372837543488,0.553650438785553,0.4062633514404297,-0.021371085196733475,0.4392935633659363,0.3872089385986328,-0.009722079150378704,0.5150367021560669,0.48670127987861633,-0.13608866930007935,0.46511682868003845,0.471998006105423,-0.13690142333507538,0.6346363425254822,0.7555802464485168,0.044707272201776505,0.3340143859386444,0.708479106426239,0.022641465067863464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,876,0.49200907349586487,0.41920000314712524,-0.28740859031677246,0.5157524943351746,0.3728541433811188,-0.26274439692497253,0.5264270901679993,0.3762299120426178,-0.26327937841415405,0.5412469506263733,0.3793247938156128,-0.26326748728752136,0.4789770245552063,0.36312055587768555,-0.2513510584831238,0.46610885858535767,0.36173129081726074,-0.2521972954273224,0.45746344327926636,0.3602714240550995,-0.252790242433548,0.5525819063186646,0.4043448865413666,-0.10442805290222168,0.4403451085090637,0.3862421214580536,-0.013428835198283195,0.5153462886810303,0.48224297165870667,-0.21890027821063995,0.46845635771751404,0.4677700400352478,-0.20635159313678741,0.633083164691925,0.7500791549682617,-0.03730825334787369,0.34024959802627563,0.6955152153968811,0.00042062014108523726,0.3961268365383148,0.8251986503601074,3.0215383617360203e-07,0.3809196352958679,0.7645394802093506,-0.010916482657194138,0.3833910822868347,0.700093150138855,-0.01866919733583927,0.3875616192817688,0.6518744826316833,-0.024656645953655243,0.38263654708862305,0.6158096194267273,-0.03053017146885395,0.43394526839256287,0.6865334510803223,-0.014063792303204536,0.46373918652534485,0.6395836472511292,-0.023018408566713333,0.4868108928203583,0.614905595779419,-0.030288822948932648,0.5050358772277832,0.6007216572761536,-0.03392554074525833,0.4524167478084564,0.7164020538330078,-0.01297070737928152,0.4837995767593384,0.6679558157920837,-0.015996094793081284,0.5042725801467896,0.6383625268936157,-0.018936684355139732,0.5203743577003479,0.6181213855743408,-0.021055592224001884,0.46396297216415405,0.7473486661911011,-0.012700533494353294,0.4908100962638855,0.7032808065414429,-0.014031610451638699,0.507422924041748,0.6753169298171997,-0.013800057582557201,0.5197618007659912,0.6565683484077454,-0.013743078336119652,0.46941110491752625,0.776500940322876,-0.01352815143764019,0.4906693994998932,0.7387493252754211,-0.014252904802560806,0.5035865902900696,0.7164307832717896,-0.011144328862428665,0.5132489204406738,0.6983487010002136,-0.008042828179895878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,877,0.4902786612510681,0.42564892768859863,-0.3144269585609436,0.5147964358329773,0.3754291832447052,-0.2923072576522827,0.5260249972343445,0.3781775236129761,-0.29282277822494507,0.54136061668396,0.3808647692203522,-0.29279762506484985,0.47664928436279297,0.3665362596511841,-0.2793148159980774,0.4637901186943054,0.3645431399345398,-0.28014087677001953,0.4557400643825531,0.3621978461742401,-0.280702143907547,0.5536391139030457,0.4042588174343109,-0.1409754902124405,0.438887357711792,0.38668572902679443,-0.028621207922697067,0.5147429704666138,0.4877072274684906,-0.2481706440448761,0.46706947684288025,0.4754713773727417,-0.2330799102783203,0.6352406144142151,0.7480397820472717,-0.07105223834514618,0.34025460481643677,0.6914052367210388,-0.002172882203012705,0.39019253849983215,0.8294184803962708,2.4860682401595113e-07,0.37548041343688965,0.764304518699646,-0.009500037878751755,0.37863627076148987,0.7006224393844604,-0.017012033611536026,0.38395988941192627,0.6461588740348816,-0.022874733433127403,0.37661293148994446,0.6076241731643677,-0.028541328385472298,0.428734689950943,0.6870027184486389,-0.01451497059315443,0.4622829258441925,0.6403482556343079,-0.02200215868651867,0.4837174713611603,0.6136808395385742,-0.027782758697867393,0.5008627772331238,0.594334602355957,-0.03105662204325199,0.44819051027297974,0.7149149179458618,-0.014072641730308533,0.48302072286605835,0.6623321175575256,-0.017711259424686432,0.5043679475784302,0.6295275688171387,-0.020849237218499184,0.5214413404464722,0.6052120327949524,-0.02326505072414875,0.4611330032348633,0.7428713440895081,-0.013983008451759815,0.4915415644645691,0.6920403838157654,-0.01628216914832592,0.5107796788215637,0.6612113118171692,-0.018214261159300804,0.5248006582260132,0.6382285952568054,-0.01981312222778797,0.46879738569259644,0.7692753672599792,-0.014644144102931023,0.4920782446861267,0.730193555355072,-0.015829365700483322,0.5054678320884705,0.7072179913520813,-0.01462312787771225,0.5150378346443176,0.687764048576355,-0.01329218503087759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhiGz4qE_I_happy,happy,878,0.49411267042160034,0.4241187274456024,-0.32607874274253845,0.5165780782699585,0.3737095296382904,-0.30322587490081787,0.5284900069236755,0.3761328458786011,-0.30373668670654297,0.5427706837654114,0.3786868155002594,-0.30372554063796997,0.47953516244888306,0.36605626344680786,-0.2916835844516754,0.4659644663333893,0.36427146196365356,-0.2925006151199341,0.45755165815353394,0.3624195158481598,-0.2930575907230377,0.5531278252601624,0.40082982182502747,-0.14915259182453156,0.4392116069793701,0.38601452112197876,-0.049709975719451904,0.5170628428459167,0.4856131970882416,-0.2588450014591217,0.472078800201416,0.47556769847869873,-0.24581798911094666,0.6331602334976196,0.7459654211997986,-0.07756604254245758,0.3408365547657013,0.6940732598304749,-0.0014034543419256806,0.38350892066955566,0.8383474349975586,2.1489101698080049e-07,0.37476974725723267,0.7725423574447632,-0.005762582179158926,0.3795110583305359,0.7052567005157471,-0.012204916216433048,0.38504308462142944,0.6524096131324768,-0.017922673374414444,0.37755346298217773,0.6217285990715027,-0.023677492514252663,0.4290275275707245,0.6919122338294983,-0.01234421320259571,0.4636998176574707,0.6435647010803223,-0.020817039534449577,0.4878048598766327,0.6200042963027954,-0.027161139994859695,0.5061686635017395,0.6048141717910767,-0.030561059713363647,0.446128785610199,0.7238020896911621,-0.013769587501883507,0.4832574725151062,0.6771329045295715,-0.01713036559522152,0.5056701898574829,0.652340292930603,-0.018880179151892662,0.5225873589515686,0.635913610458374,-0.020343909040093422,0.45759689807891846,0.7566423416137695,-0.015437979251146317,0.48934343457221985,0.7127298712730408,-0.016585567966103554,0.5095367431640625,0.6849367618560791,-0.015791883692145348,0.5242491960525513,0.6659112572669983,-0.015617960132658482,0.46429234743118286,0.7864289879798889,-0.017783135175704956,0.4896499812602997,0.7486546039581299,-0.017958620563149452,0.5044552087783813,0.7252055406570435,-0.01483177300542593,0.5156472325325012,0.7062656283378601,-0.012083983980119228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
